"iteration","value","iteration_num","metric","tweedie_variance_power","hyper_param_label"
"Test Set 4",11.139062,4,"mean_residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 4",4691799,4,"mse",1.55,"tweedie_variance_power 1.55"
"Test Set 4",444416.6,4,"null_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 4",0.45242333,4,"r2",1.55,"tweedie_variance_power 1.55"
"Test Set 4",210104.98,4,"residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 4",2166.0562,4,"rmse",1.55,"tweedie_variance_power 1.55"
"Test Set 4",0.6071226,4,"rmsle",1.55,"tweedie_variance_power 1.55"
"Test Set 5",1295.522,5,"mae",1.55,"tweedie_variance_power 1.55"
"Test Set 5",11.051974,5,"mean_residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 5",4415686.5,5,"mse",1.55,"tweedie_variance_power 1.55"
"Test Set 5",448702.88,5,"null_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 5",0.47243828,5,"r2",1.55,"tweedie_variance_power 1.55"
"Test Set 5",209335.45,5,"residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 5",2101.3535,5,"rmse",1.55,"tweedie_variance_power 1.55"
"Test Set 5",0.60334474,5,"rmsle",1.55,"tweedie_variance_power 1.55"
"Test Set 6",1288.295,6,"mae",1.55,"tweedie_variance_power 1.55"
"Test Set 6",11.103467,6,"mean_residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 6",4981876,6,"mse",1.55,"tweedie_variance_power 1.55"
"Test Set 6",442296.8,6,"null_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 6",0.43943536,6,"r2",1.55,"tweedie_variance_power 1.55"
"Test Set 6",207801.38,6,"residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 6",2232.0117,6,"rmse",1.55,"tweedie_variance_power 1.55"
"Test Set 6",0.60018504,6,"rmsle",1.55,"tweedie_variance_power 1.55"
"Test Set 7",1294.2716,7,"mae",1.55,"tweedie_variance_power 1.55"
"Test Set 7",11.085417,7,"mean_residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 7",4511954,7,"mse",1.55,"tweedie_variance_power 1.55"
"Test Set 7",444188.78,7,"null_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 7",0.45985082,7,"r2",1.55,"tweedie_variance_power 1.55"
"Test Set 7",208494.52,7,"residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 7",2124.136,7,"rmse",1.55,"tweedie_variance_power 1.55"
"Test Set 7",0.6001646,7,"rmsle",1.55,"tweedie_variance_power 1.55"
"Test Set 8",1303.4436,8,"mae",1.55,"tweedie_variance_power 1.55"
"Test Set 8",11.18209,8,"mean_residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 8",4295780.5,8,"mse",1.55,"tweedie_variance_power 1.55"
"Test Set 8",446013.22,8,"null_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 8",0.47192904,8,"r2",1.55,"tweedie_variance_power 1.55"
"Test Set 8",210268.02,8,"residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 8",2072.6265,8,"rmse",1.55,"tweedie_variance_power 1.55"
"Test Set 8",0.60751104,8,"rmsle",1.55,"tweedie_variance_power 1.55"
"Test Set 9",1268.3721,9,"mae",1.55,"tweedie_variance_power 1.55"
"Test Set 9",10.8714,9,"mean_residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 9",3983946.8,9,"mse",1.55,"tweedie_variance_power 1.55"
"Test Set 9",420609.72,9,"null_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 9",0.4706493,9,"r2",1.55,"tweedie_variance_power 1.55"
"Test Set 9",201468.8,9,"residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 9",1995.9827,9,"rmse",1.55,"tweedie_variance_power 1.55"
"Test Set 9",0.6022534,9,"rmsle",1.55,"tweedie_variance_power 1.55"
"Test Set 10",1298.9288,10,"mae",1.55,"tweedie_variance_power 1.55"
"Test Set 10",11.035931,10,"mean_residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 10",4301184.5,10,"mse",1.55,"tweedie_variance_power 1.55"
"Test Set 10",447397.12,10,"null_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 10",0.47521156,10,"r2",1.55,"tweedie_variance_power 1.55"
"Test Set 10",209009.48,10,"residual_deviance",1.55,"tweedie_variance_power 1.55"
"Test Set 10",2073.9297,10,"rmse",1.55,"tweedie_variance_power 1.55"
"Test Set 10",0.60096896,10,"rmsle",1.55,"tweedie_variance_power 1.55"
"Test Set 1",1301.0938,1,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 1",16.64172,1,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 1",4487516.5,1,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 1",680060.94,1,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 1",0.4710087,1,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 1",315061.03,1,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 1",2118.376,1,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 1",0.60914147,1,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 2",1298.4976,2,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 2",16.390026,2,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 2",4396824.5,2,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 2",677246.4,2,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 2",0.47921085,2,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 2",309804.28,2,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 2",2096.8606,2,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 2",0.6041371,2,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 3",1286.6719,3,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 3",16.65424,3,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 3",4455756.5,3,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 3",642267.9,3,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 3",0.45731884,3,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 3",308136.75,3,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 3",2110.8662,3,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 3",0.60591334,3,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 4",1291.4004,4,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 4",16.588465,4,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 4",5526656.5,4,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 4",670307,4,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 4",0.413864,4,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 4",314749.53,4,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 4",2350.8843,4,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 4",0.60149306,4,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 5",1274.105,5,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 5",16.130508,5,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 5",4145293.2,5,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 5",663615.44,5,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 5",0.48904037,5,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 5",304366.56,5,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 5",2035.9994,5,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 5",0.6011557,5,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 6",1316.3314,6,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 6",16.808056,6,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 6",4789441,6,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 6",672617.25,6,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 6",0.46025187,6,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 6",314075.34,6,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 6",2188.4792,6,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 6",0.6072867,6,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 7",1288.8837,7,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 7",16.284338,7,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 7",4371042.5,7,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 7",669899.94,7,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 7",0.4779962,7,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 7",309467.53,7,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 7",2090.7039,7,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 7",0.6013848,7,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 8",1291.1969,8,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 8",16.331038,8,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 8",4251058.5,8,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 8",662625.75,8,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 8",0.4767074,8,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 8",308999.56,8,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 8",2061.8096,8,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 8",0.6001304,8,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 9",1293.2563,9,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 9",16.256859,9,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 9",4277047,9,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 9",664200.1,9,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 9",0.48377517,9,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 9",305287.53,9,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 9",2068.1023,9,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 9",0.604895,9,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 10",1285.6245,10,"mae",1.5,"tweedie_variance_power 1.5"
"Test Set 10",16.329245,10,"mean_residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 10",4222646.5,10,"mse",1.5,"tweedie_variance_power 1.5"
"Test Set 10",651386.2,10,"null_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 10",0.47156015,10,"r2",1.5,"tweedie_variance_power 1.5"
"Test Set 10",306157,10,"residual_deviance",1.5,"tweedie_variance_power 1.5"
"Test Set 10",2054.908,10,"rmse",1.5,"tweedie_variance_power 1.5"
"Test Set 10",0.60027874,10,"rmsle",1.5,"tweedie_variance_power 1.5"
"Test Set 1",1292.125,1,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 1",24.60362,1,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 1",4459829.5,1,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 1",1001050.94,1,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 1",0.46847564,1,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 1",464811.6,1,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 1",2111.8308,1,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 1",0.60318553,1,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 2",1282.3379,2,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 2",24.158333,2,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 2",4214330.5,2,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 2",984435,2,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 2",0.47975907,2,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 2",453862.6,2,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 2",2052.8835,2,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 2",0.60390896,2,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 3",1300.3711,3,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 3",24.402042,3,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 3",4370971.5,3,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 3",985027.25,3,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 3",0.48241225,3,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 3",451608.6,3,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 3",2090.6868,3,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 3",0.60739714,3,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 4",1296.3795,4,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 4",24.640055,4,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 4",4315063.5,4,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 4",990810.94,4,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 4",0.47626606,4,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 4",463972.25,4,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 4",2077.273,4,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 4",0.60175097,4,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 5",1296.626,5,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 5",24.340023,5,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 5",4331913.5,5,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 5",999631.56,5,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 5",0.47614425,5,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 5",462095.34,5,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 5",2081.325,5,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 5",0.5982143,5,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 6",1281.6865,6,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 6",24.370537,6,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 6",4194854,6,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 6",978460.3,6,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 6",0.4804958,6,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 6",455558.47,6,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 6",2048.1343,6,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 6",0.6077255,6,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 7",1282.8096,7,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 7",24.025597,7,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 7",4484866.5,7,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 7",982620.8,7,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 7",0.46609345,7,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 7",454444.16,7,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 7",2117.7505,7,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 7",0.5946013,7,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 8",1280.7388,8,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 8",24.148993,8,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 8",5075264,8,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 8",995504.94,8,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 8",0.44129238,8,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 8",454363.3,8,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 8",2252.8347,8,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 8",0.60390764,8,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 9",1290.3335,9,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 9",24.255547,9,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 9",4297732,9,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 9",992711.7,9,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 9",0.47562292,9,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 9",459497.1,9,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 9",2073.0972,9,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 9",0.60285443,9,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 10",1298.1027,10,"mae",1.45,"tweedie_variance_power 1.45"
"Test Set 10",24.781607,10,"mean_residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 10",4905459.5,10,"mse",1.45,"tweedie_variance_power 1.45"
"Test Set 10",1027755.8,10,"null_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 10",0.46265006,10,"r2",1.45,"tweedie_variance_power 1.45"
"Test Set 10",469611.44,10,"residual_deviance",1.45,"tweedie_variance_power 1.45"
"Test Set 10",2214.8271,10,"rmse",1.45,"tweedie_variance_power 1.45"
"Test Set 10",0.6041378,10,"rmsle",1.45,"tweedie_variance_power 1.45"
"Test Set 1",1301.0616,1,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 1",37.0098,1,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 1",4530183,1,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 1",1502811.9,1,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 1",0.4669846,1,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 1",699337.2,1,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 1",2128.4226,1,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 1",0.6059421,1,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 2",1287.5083,2,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 2",35.807564,2,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 2",4006118.5,2,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 2",1443427.2,2,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 2",0.48187009,2,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 2",676154.2,2,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 2",2001.529,2,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 2",0.60123485,2,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 3",1291.8751,3,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 3",36.10437,3,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 3",4311433.5,3,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 3",1501561,3,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 3",0.4804809,3,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 3",683780.6,3,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 3",2076.3992,3,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 3",0.5982865,3,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 4",1278.6105,4,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 4",35.876877,4,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 4",4523426.5,4,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 4",1493055.2,4,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 4",0.4778664,4,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 4",672009.75,4,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 4",2126.835,4,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 4",0.6017689,4,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 5",1313.8442,5,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 5",37.870113,5,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 5",5415054.5,5,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 5",1545027.6,5,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 5",0.4324801,5,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 5",719229.2,5,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 5",2327.0269,5,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 5",0.60856915,5,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 6",1289.1284,6,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 6",36.466606,6,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 6",4363261.5,6,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 6",1506239,6,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 6",0.48042443,6,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 6",690385.75,6,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 6",2088.842,6,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 6",0.6072396,6,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 7",1267.8972,7,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 7",34.924137,7,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 7",3915250,7,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 7",1429183,7,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 7",0.49721232,7,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 7",653046.44,7,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 7",1978.6991,7,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 7",0.59750485,7,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 8",1274.9972,8,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 8",36.05904,8,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 8",4508047.5,8,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 8",1490984.9,8,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 8",0.47113287,8,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 8",678883.5,8,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 8",2123.2163,8,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 8",0.603738,8,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 9",1289.3892,9,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 9",35.786686,9,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 9",4194259.8,9,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 9",1465320.1,9,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 9",0.4876801,9,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 9",667958.5,9,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 9",2047.9893,9,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 9",0.5995688,9,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 10",1290.066,10,"mae",1.4,"tweedie_variance_power 1.4"
"Test Set 10",36.255825,10,"mean_residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 10",4698388,10,"mse",1.4,"tweedie_variance_power 1.4"
"Test Set 10",1475603.5,10,"null_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 10",0.45948535,10,"r2",1.4,"tweedie_variance_power 1.4"
"Test Set 10",679941.75,10,"residual_deviance",1.4,"tweedie_variance_power 1.4"
"Test Set 10",2167.5764,10,"rmse",1.4,"tweedie_variance_power 1.4"
"Test Set 10",0.59779155,10,"rmsle",1.4,"tweedie_variance_power 1.4"
"Test Set 1",1271.1989,1,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 1",52.406425,1,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 1",3909515,1,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 1",2187439.5,1,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 1",0.49842674,1,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 1",995826.9,1,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 1",1977.2494,1,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 1",0.6000945,1,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 2",1275.5791,2,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 2",53.562847,2,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 2",4567916.5,2,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 2",2184805.2,2,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 2",0.4554217,2,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 2",1009124.06,2,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 2",2137.2686,2,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 2",0.60086626,2,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 3",1290.7687,3,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 3",53.410824,3,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 3",4365884,3,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 3",2222238.5,3,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 3",0.4848147,3,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 3",1001826.8,3,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 3",2089.4697,3,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 3",0.5955446,3,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 4",1298.116,4,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 4",54.32332,4,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 4",4392570,4,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 4",2250536,4,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 4",0.48257533,4,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 4",1027090.94,4,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 4",2095.846,4,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 4",0.60770124,4,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 5",1280.1234,5,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 5",53.43981,5,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 5",4221783,5,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 5",2182155,5,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 5",0.47987375,5,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 5",997935.06,5,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 5",2054.6978,5,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 5",0.6003122,5,"rmsle",1.35,"tweedie_variance_power 1.35"
