"iteration","value","iteration_num","metric","alpha","lambda","hyper_param_label"
"Test Set 4",670643.4,4,"null_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 4",0.19351529,4,"r2",0.3,0,"alpha 0.3, lambda 0"
"Test Set 4",474153.72,4,"residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 4",2610.7017,4,"rmse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 4",0.7055377,4,"rmsle",0.3,0,"alpha 0.3, lambda 0"
"Test Set 5",1683.6445,5,"mae",0.3,0,"alpha 0.3, lambda 0"
"Test Set 5",27.46373,5,"mean_residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 5",7015999,5,"mse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 5",667656.1,5,"null_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 5",0.15703082,5,"r2",0.3,0,"alpha 0.3, lambda 0"
"Test Set 5",519009.56,5,"residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 5",2648.7732,5,"rmse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 5",0.76166767,5,"rmsle",0.3,0,"alpha 0.3, lambda 0"
"Test Set 6",1653.1299,6,"mae",0.3,0,"alpha 0.3, lambda 0"
"Test Set 6",26.820621,6,"mean_residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 6",7126028.5,6,"mse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 6",671835.44,6,"null_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 6",0.16264288,6,"r2",0.3,0,"alpha 0.3, lambda 0"
"Test Set 6",508036.22,6,"residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 6",2669.4622,6,"rmse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 6",0.7454479,6,"rmsle",0.3,0,"alpha 0.3, lambda 0"
"Test Set 7",1666.3517,7,"mae",0.3,0,"alpha 0.3, lambda 0"
"Test Set 7",27.013824,7,"mean_residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 7",6800650,7,"mse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 7",649102.75,7,"null_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 7",0.15567388,7,"r2",0.3,0,"alpha 0.3, lambda 0"
"Test Set 7",504483.2,7,"residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 7",2607.8057,7,"rmse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 7",0.76056856,7,"rmsle",0.3,0,"alpha 0.3, lambda 0"
"Test Set 8",1668.4763,8,"mae",0.3,0,"alpha 0.3, lambda 0"
"Test Set 8",26.867966,8,"mean_residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 8",6613242,8,"mse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 8",649041.8,8,"null_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 8",0.16615413,8,"r2",0.3,0,"alpha 0.3, lambda 0"
"Test Set 8",501033.8,8,"residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 8",2571.6223,8,"rmse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 8",0.76104015,8,"rmsle",0.3,0,"alpha 0.3, lambda 0"
"Test Set 9",1632.0316,9,"mae",0.3,0,"alpha 0.3, lambda 0"
"Test Set 9",26.053356,9,"mean_residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 9",6593315.5,9,"mse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 9",659792.7,9,"null_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 9",0.17763627,9,"r2",0.3,0,"alpha 0.3, lambda 0"
"Test Set 9",491548.66,9,"residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 9",2567.745,9,"rmse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 9",0.74013066,9,"rmsle",0.3,0,"alpha 0.3, lambda 0"
"Test Set 10",1668.1821,10,"mae",0.3,0,"alpha 0.3, lambda 0"
"Test Set 10",26.912115,10,"mean_residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 10",6726490.5,10,"mse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 10",658506.75,10,"null_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 10",0.16563635,10,"r2",0.3,0,"alpha 0.3, lambda 0"
"Test Set 10",507158.8,10,"residual_deviance",0.3,0,"alpha 0.3, lambda 0"
"Test Set 10",2593.5479,10,"rmse",0.3,0,"alpha 0.3, lambda 0"
"Test Set 10",0.7582796,10,"rmsle",0.3,0,"alpha 0.3, lambda 0"
"Test Set 1",1685.6144,1,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 1",27.224188,1,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 1",6801320.5,1,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 1",665788.7,1,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 1",0.1656054,1,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 1",513121.47,1,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 1",2607.934,1,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 1",0.76073253,1,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 2",1652.4238,2,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 2",26.608929,2,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 2",6527536,2,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 2",654802.6,2,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 2",0.17098609,2,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 2",501711.34,2,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 2",2554.9043,2,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 2",0.7605432,2,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 3",1683.7947,3,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 3",27.445772,3,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 3",7310784.5,3,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 3",665892.5,3,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 3",0.15543638,3,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 3",514471,3,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 3",2703.8462,3,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 3",0.7626662,3,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 4",1673.0741,4,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 4",27.579031,4,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 4",7793479.5,4,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 4",667658.94,4,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 4",0.14359571,4,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 4",514542,4,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 4",2791.6804,4,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 4",0.75151783,4,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 5",1655.8167,5,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 5",26.731777,5,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 5",6800797,5,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 5",653284.8,5,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 5",0.16393307,5,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 5",502343.53,5,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 5",2607.8337,5,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 5",0.7580788,5,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 6",1554.378,6,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 6",23.751862,6,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 6",5966726.5,6,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 6",649349.9,6,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 6",0.2235114,6,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 6",449290.22,6,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 6",2442.6885,6,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 6",0.7102255,6,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 7",1711.5005,7,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 7",27.955736,7,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 7",7612553.5,7,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 7",684062.75,7,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 7",0.15328355,7,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 7",528391.4,7,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 7",2759.0857,7,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 7",0.7597124,7,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 8",1678.9178,8,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 8",27.282398,8,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 8",7106138.5,8,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 8",666093.4,8,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 8",0.15999687,8,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 8",513181.9,8,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 8",2665.7341,8,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 8",0.7580158,8,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 9",1691.4757,9,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 9",27.632105,9,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 9",7662990,9,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 9",677790.5,9,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 9",0.15239982,9,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 9",521859.94,9,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 9",2768.2107,9,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 9",0.7680046,9,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 10",1665.6212,10,"mae",0.9,0,"alpha 0.9, lambda 0"
"Test Set 10",27.075623,10,"mean_residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 10",6926518,10,"mse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 10",669527,10,"null_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 10",0.16028298,10,"r2",0.9,0,"alpha 0.9, lambda 0"
"Test Set 10",511945.88,10,"residual_deviance",0.9,0,"alpha 0.9, lambda 0"
"Test Set 10",2631.828,10,"rmse",0.9,0,"alpha 0.9, lambda 0"
"Test Set 10",0.7510913,10,"rmsle",0.9,0,"alpha 0.9, lambda 0"
"Test Set 1",1658.3048,1,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 1",26.74615,1,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 1",6857871.5,1,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 1",661405,1,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 1",0.16294563,1,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 1",508765.25,1,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 1",2618.7537,1,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 1",0.7557189,1,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 2",1683.7073,2,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 2",27.425968,2,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 2",7264127,2,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 2",672572.94,2,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 2",0.15911224,2,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 2",517418.3,2,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 2",2695.2043,2,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 2",0.7635288,2,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 3",1669.6086,3,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 3",27.111471,3,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 3",7041189.5,3,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 3",660776.75,3,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 3",0.15968548,3,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 3",509587.22,3,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 3",2653.524,3,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 3",0.7613668,3,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 4",1675.8921,4,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 4",27.171574,4,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 4",7605921.5,4,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 4",660740.9,4,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 4",0.1485921,4,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 4",510988.62,4,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 4",2757.8835,4,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 4",0.75569373,4,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 5",1531.7169,5,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 5",23.908772,5,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 5",7065397,5,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 5",667435.4,5,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 5",0.20833875,5,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 5",447285.3,5,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 5",2658.0815,5,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 5",0.6832851,5,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 6",1673.9764,6,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 6",27.380812,6,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 6",6960968.5,6,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 6",660083.1,6,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 6",0.1548154,6,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 6",510843.8,6,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 6",2638.3647,6,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 6",0.759372,6,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 7",1723.4752,7,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 7",28.496826,7,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 7",7039349.5,7,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 7",673385.6,7,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 7",0.13854735,7,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 7",539644.4,7,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 7",2653.1772,7,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 7",0.7762189,7,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 8",1679.157,8,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 8",27.064627,8,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 8",6674457,8,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 8",662143.1,8,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 8",0.16684255,8,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 8",510465.9,8,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 8",2583.497,8,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 8",0.7589111,8,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 9",1661.6432,9,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 9",26.753578,9,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 9",6620597,9,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 9",652660.2,9,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 9",0.16801469,9,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 9",501495.8,9,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 9",2573.052,9,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 9",0.76104635,9,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 10",1698.6349,10,"mae",0.1,0,"alpha 0.1, lambda 0"
"Test Set 10",27.90306,10,"mean_residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 10",7523742,10,"mse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 10",682975.8,10,"null_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 10",0.15383443,10,"r2",0.1,0,"alpha 0.1, lambda 0"
"Test Set 10",527925.94,10,"residual_deviance",0.1,0,"alpha 0.1, lambda 0"
"Test Set 10",2742.944,10,"rmse",0.1,0,"alpha 0.1, lambda 0"
"Test Set 10",0.76139987,10,"rmsle",0.1,0,"alpha 0.1, lambda 0"
"Test Set 1",1677.2299,1,"mae",1,0,"alpha 1, lambda 0"
"Test Set 1",27.048454,1,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 1",6947322.5,1,"mse",1,0,"alpha 1, lambda 0"
"Test Set 1",661762.94,1,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 1",0.16366348,1,"r2",1,0,"alpha 1, lambda 0"
"Test Set 1",508510.94,1,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 1",2635.7773,1,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 1",0.75861084,1,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 2",1656.1664,2,"mae",1,0,"alpha 1, lambda 0"
"Test Set 2",26.81178,2,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 2",6960173,2,"mse",1,0,"alpha 1, lambda 0"
"Test Set 2",662556,2,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 2",0.15980384,2,"r2",1,0,"alpha 1, lambda 0"
"Test Set 2",510469.47,2,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 2",2638.2139,2,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 2",0.76084745,2,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 3",1698.4601,3,"mae",1,0,"alpha 1, lambda 0"
"Test Set 3",27.876757,3,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 3",8096818.5,3,"mse",1,0,"alpha 1, lambda 0"
"Test Set 3",676545.5,3,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 3",0.14726387,3,"r2",1,0,"alpha 1, lambda 0"
"Test Set 3",520905.06,3,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 3",2845.491,3,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 3",0.7601529,3,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 4",1696.4249,4,"mae",1,0,"alpha 1, lambda 0"
"Test Set 4",27.561628,4,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 4",7071324.5,4,"mse",1,0,"alpha 1, lambda 0"
"Test Set 4",667368.56,4,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 4",0.16140024,4,"r2",1,0,"alpha 1, lambda 0"
"Test Set 4",515237.1,4,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 4",2659.1963,4,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 4",0.7638557,4,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 5",1698.6298,5,"mae",1,0,"alpha 1, lambda 0"
"Test Set 5",27.970867,5,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 5",7823643.5,5,"mse",1,0,"alpha 1, lambda 0"
"Test Set 5",679430.1,5,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 5",0.15224257,5,"r2",1,0,"alpha 1, lambda 0"
"Test Set 5",522803.47,5,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 5",2797.0776,5,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 5",0.7639916,5,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 6",1745.7341,6,"mae",1,0,"alpha 1, lambda 0"
"Test Set 6",29.113865,6,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 6",6902579,6,"mse",1,0,"alpha 1, lambda 0"
"Test Set 6",645517.44,6,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 6",0.11345447,6,"r2",1,0,"alpha 1, lambda 0"
"Test Set 6",543177.4,6,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 6",2627.276,6,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 6",0.79320836,6,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 7",1589.9545,7,"mae",1,0,"alpha 1, lambda 0"
"Test Set 7",24.897955,7,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 7",6632097,7,"mse",1,0,"alpha 1, lambda 0"
"Test Set 7",676350.44,7,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 7",0.20877372,7,"r2",1,0,"alpha 1, lambda 0"
"Test Set 7",472488.5,7,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 7",2575.286,7,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 7",0.7207997,7,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 8",1673.8385,8,"mae",1,0,"alpha 1, lambda 0"
"Test Set 8",26.972065,8,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 8",6682653.5,8,"mse",1,0,"alpha 1, lambda 0"
"Test Set 8",667463.7,8,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 8",0.16901402,8,"r2",1,0,"alpha 1, lambda 0"
"Test Set 8",512118.6,8,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 8",2585.0828,8,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 8",0.7603422,8,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 9",1660.1038,9,"mae",1,0,"alpha 1, lambda 0"
"Test Set 9",26.628954,9,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 9",6819782.5,9,"mse",1,0,"alpha 1, lambda 0"
"Test Set 9",660014.44,9,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 9",0.16493665,9,"r2",1,0,"alpha 1, lambda 0"
"Test Set 9",506482.7,9,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 9",2611.4712,9,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 9",0.7483186,9,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 10",1641.3007,10,"mae",1,0,"alpha 1, lambda 0"
"Test Set 10",26.692984,10,"mean_residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 10",6927443,10,"mse",1,0,"alpha 1, lambda 0"
"Test Set 10",657211.94,10,"null_deviance",1,0,"alpha 1, lambda 0"
"Test Set 10",0.157739,10,"r2",1,0,"alpha 1, lambda 0"
"Test Set 10",500947.22,10,"residual_deviance",1,0,"alpha 1, lambda 0"
"Test Set 10",2632.0037,10,"rmse",1,0,"alpha 1, lambda 0"
"Test Set 10",0.74778783,10,"rmsle",1,0,"alpha 1, lambda 0"
"Test Set 1",1568.6934,1,"mae",0.6,0,"alpha 0.6, lambda 0"
"Test Set 1",24.299932,1,"mean_residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 1",6569548.5,1,"mse",0.6,0,"alpha 0.6, lambda 0"
"Test Set 1",659824,1,"null_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 1",0.2122505,1,"r2",0.6,0,"alpha 0.6, lambda 0"
"Test Set 1",456547.16,1,"residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 1",2563.113,1,"rmse",0.6,0,"alpha 0.6, lambda 0"
"Test Set 1",0.7098727,1,"rmsle",0.6,0,"alpha 0.6, lambda 0"
"Test Set 2",1682.6187,2,"mae",0.6,0,"alpha 0.6, lambda 0"
"Test Set 2",27.478247,2,"mean_residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 2",7094231,2,"mse",0.6,0,"alpha 0.6, lambda 0"
"Test Set 2",658857.9,2,"null_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 2",0.15948129,2,"r2",0.6,0,"alpha 0.6, lambda 0"
"Test Set 2",509034.53,2,"residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 2",2663.4998,2,"rmse",0.6,0,"alpha 0.6, lambda 0"
"Test Set 2",0.76326036,2,"rmsle",0.6,0,"alpha 0.6, lambda 0"
"Test Set 3",1634.8942,3,"mae",0.6,0,"alpha 0.6, lambda 0"
"Test Set 3",26.333532,3,"mean_residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 3",6798164,3,"mse",0.6,0,"alpha 0.6, lambda 0"
"Test Set 3",659249.7,3,"null_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 3",0.16531879,3,"r2",0.6,0,"alpha 0.6, lambda 0"
"Test Set 3",499310.1,3,"residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 3",2607.3289,3,"rmse",0.6,0,"alpha 0.6, lambda 0"
"Test Set 3",0.743332,3,"rmsle",0.6,0,"alpha 0.6, lambda 0"
"Test Set 4",1658.1322,4,"mae",0.6,0,"alpha 0.6, lambda 0"
"Test Set 4",26.785149,4,"mean_residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 4",6878365,4,"mse",0.6,0,"alpha 0.6, lambda 0"
"Test Set 4",663947.06,4,"null_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 4",0.16189869,4,"r2",0.6,0,"alpha 0.6, lambda 0"
"Test Set 4",505837.53,4,"residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 4",2622.6638,4,"rmse",0.6,0,"alpha 0.6, lambda 0"
"Test Set 4",0.74438006,4,"rmsle",0.6,0,"alpha 0.6, lambda 0"
"Test Set 5",1690.519,5,"mae",0.6,0,"alpha 0.6, lambda 0"
"Test Set 5",27.573784,5,"mean_residual_deviance",0.6,0,"alpha 0.6, lambda 0"
"Test Set 5",7800763.5,5,"mse",0.6,0,"alpha 0.6, lambda 0"
